pair_index,p_start,q_start,start_gap,Qp,Qq,sig_p,sig_q,sig_8,p_mod12,q_mod12,p_mod420,q_mod420,P_E,P_A,P_B,P_C,n_E,n_A,n_B,n_C,log_P_EAB,log_P_CE,log_raw_sqrt_EAB_times_CE,shadow_center_mu_geomean,shadow_start_mu_minus_4,root_1,root_2,root_3,root_4,poly_c4,poly_c3,poly_c2,poly_c1,poly_c0,projected_quad_start,projection_distance,projected_quad,projected_mod12,projected_mod420,projection_equals_left,projection_equals_right,projection_between_pair,model_note,p_mod60,q_mod60,R_11_47,energy_level,u_E,u_A,u_B,u_C,E_diag,E_1,E_2,Ptolemy_defect,Ptolemy_energy_norm,log_mu,log_projection_distance,E_EAB_minus_CE,A_EAB_CE_norm
26,51341,55331,3990,"(51341,51343,51347,51349)","(55331,55333,55337,55339)",ABCE,CEAB,ABCECEAB,5,11,101,311,2841294217,2841056917,2841270277,2841080857,2,2,2,2,65.3024845390403,43.53497589569315,54.41873021736672,53302.90137488949,53298.90137488949,53298.90137488949,53300.90137488949,53304.90137488949,53306.90137488949,1.0,-213211.60549955795,17047195749.887177,-605776661095036.9,8.072413376977657e+18,51341,1957.9013748894868,"(51341,51343,51347,51349)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,11,0,neutral_0,21.76752549552643,21.76744197376069,21.767517069753165,21.76745040016672,7.099898666006479e-11,5.568361581185639e-09,5.639360567845704e-09,-1.1136723162371278e-08,0.9874100998143506,10.883746043473344,7.580139072057242,21.767508643347142,0.20000015212042238
27,55331,62981,7650,"(55331,55333,55337,55339)","(62981,62983,62987,62989)",CEAB,ABCE,CEABABCE,11,5,311,401,3485370337,3485179597,3485416237,3485133697,2,2,2,2,65.9154788663868,43.94361238549134,54.92954562593907,59036.37894657877,59032.37894657877,59032.37894657877,59034.37894657877,59038.37894657877,59040.37894657877,1.0,-236145.51578631508,20911764214.744293,-823036556174462.9,1.2147274469447748e+19,55331,3701.3789465787704,"(55331,55333,55337,55339)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,41,0,neutral_0,21.9718401415102,21.971785414120866,21.971853310755737,21.971772243981142,1.7344080378602577e-10,4.4365729352216894e-09,4.610013739007716e-09,-8.873145870443379e-09,0.9623773781152855,10.985909125187813,8.216730850557836,21.971866480895464,0.200000439021653
28,62981,67211,4230,"(62981,62983,62987,62989)","(67211,67213,67217,67219)",ABCE,CEAB,ABCECEAB,5,11,401,11,4233679657,4233393877,4233654277,4233419257,2,2,2,2,66.49893854276469,44.33261318560285,55.41577586418377,65065.85389432205,65061.85389432205,65061.85389432205,65063.85389432205,65067.85389432205,65069.85389432205,1.0,-260263.4155772882,25401392037.98358,-1101842173635467.4,1.792307542875623e+19,62981,2080.8538943220483,"(62981,62983,62987,62989)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,11,0,neutral_0,22.166337347136853,22.166269843294124,22.166331352333717,22.166275838466,3.5939875157480053e-11,3.74739939569925e-09,3.78333927085673e-09,-7.4947987913985e-09,0.9905004884350904,11.083155172836754,7.641014071074664,22.16632535716184,0.2000001354441772
29,67211,69491,2280,"(67211,67213,67217,67219)","(69491,69493,69497,69499)",CEAB,CEAB,CEABCEAB,11,11,11,191,4670833009,4671379849,4671653281,4670559601,2,2,2,2,66.79410247070457,44.529147997594805,55.66162523414969,68345.09296588362,68341.09296588362,68341.09296588362,68343.09296588362,68347.09296588362,68349.09296588362,1.0,-273380.3718635345,28026310375.091656,-1276973856895029.2,2.181872419441292e+19,67211,1130.0929658836249,"(67211,67213,67217,67219)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,11,-2,cold_-2,22.264603267238577,22.26472033586224,22.264778867603756,22.26454473035623,3.0836390982443834e-08,2.7410125315837095e-08,3.426265666606741e-09,-1.6543612251060553e-24,2.6824819189248465e-17,11.132325046829937,7.0309396706899765,22.264954473109768,0.20000273419477613
30,69491,72221,2730,"(69491,69493,69497,69499)","(72221,72223,72227,72229)",CEAB,ABCE,CEABABCE,11,5,191,401,5019409897,5019142837,5019426277,5019126457,2,2,2,2,67.00968469647968,44.67309995630036,55.84139232639002,70847.03996011312,70843.03996011312,70843.03996011312,70845.03996011312,70849.03996011312,70851.03996011312,1.0,-283388.1598404525,30115818406.65919,-1422411058169475.0,2.5193403219266863e+19,69491,1352.0399601131212,"(69491,69493,69497,69499)",11,191,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,41,0,neutral_0,22.336578213342055,22.33652500646908,22.33658147666854,22.336521742958308,1.064990114900742e-11,3.1782439326512544e-09,3.1888938338002617e-09,-6.356487865302509e-09,0.99666031492296,11.168278465278004,7.210109162186333,22.33658474017932,0.2000002490054613
31,72221,77261,5040,"(72221,72223,72227,72229)","(77261,77263,77267,77269)",ABCE,ABCE,ABCEABCE,5,5,401,401,5581062601,5579866681,5580165649,5580763609,2,2,2,2,67.32756004535685,44.88523647696473,56.10639826116079,74703.30787224785,74699.30787224785,74699.30787224785,74701.30787224785,74705.30787224785,74707.30787224785,1.0,-298813.2314889914,33483505222.335087,-1667552397518656.5,3.1142919980429468e+19,72221,2478.307872247853,"(72221,72223,72227,72229)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,warm_+2,22.442645025496823,22.4424307207603,22.44248429909972,22.442591451467905,2.5833667537076498e-08,2.2963260031502544e-08,2.8704075055739543e-09,0.0,0.0,11.221279652232157,7.815734716436878,22.44232356839212,0.1999978992050862
32,77261,79691,2430,"(77261,77263,77267,77269)","(79691,79693,79697,79699)",ABCE,CEAB,ABCECEAB,5,11,401,311,6157798417,6157469917,6157783837,6157484497,2,2,2,2,67.62289973617146,45.08191932098484,56.35240952857815,78470.80358353454,78466.80358353454,78466.80358353454,78468.80358353454,78472.80358353454,78474.80358353454,1.0,-313883.21433413815,36946002070.27394,-1932788312342996.0,3.791686294502794e+19,77261,1205.8035835345363,"(77261,77263,77267,77269)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,11,0,neutral_0,22.540985150771633,22.54093180236035,22.54098278303949,22.54093417021321,5.606441322893089e-12,2.5934170499392914e-09,2.5990234912621846e-09,-5.186834099878583e-09,0.9978428662373612,11.27048190571563,7.095730476732384,22.540980415186624,0.2000001473207224
33,79691,81041,1350,"(79691,79693,79697,79699)","(81041,81043,81047,81049)",CEAB,ABCE,CEABABCE,11,5,311,401,6459037957,6458724577,6459046057,6458716477,2,2,2,2,67.76619139657483,45.17744266781476,56.47181703219479,80367.36030936165,80363.36030936165,80363.36030936165,80365.36030936165,80369.36030936165,80371.36030936165,1.0,-321469.4412374466,38753475598.56856,-2076343022303679.5,4.171755188523806e+19,79691,672.3603093616548,"(79691,79693,79697,79699)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,41,0,neutral_0,22.588746220585765,22.588697701347353,22.588747474641707,22.588696447228994,1.5727345802523628e-12,2.4758112029635238e-09,2.477383937543776e-09,-4.9516224059270475e-09,0.9993651631640867,11.294363406438958,6.512280564333022,22.588748728760066,0.20000019404265085
34,81041,82721,1680,"(81041,81043,81047,81049)","(82721,82723,82727,82729)",ABCE,ABCE,ABCEABCE,5,5,401,401,6705102721,6703792561,6704120089,6704775169,2,2,2,2,67.87806204370096,45.252220494898296,56.56514126929963,81881.4913828373,81877.4913828373,81877.4913828373,81879.4913828373,81883.4913828373,81885.4913828373,1.0,-327525.9655313492,40227471766.46595,-2195923586349301.5,4.495137448621159e+19,81041,836.4913828372955,"(81041,81043,81047,81049)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,warm_+2,22.62613467362236,22.625939257075864,22.625988113002748,22.62608582127594,2.1480539976078282e-08,1.9093813311215696e-08,2.3867266648625855e-09,4.1359030627651384e-25,9.627092864916504e-18,11.313028253859926,6.73041097449679,22.62584154880267,0.19999809989940484
35,82721,88811,6090,"(82721,82723,82727,82729)","(88811,88813,88817,88819)",ABCE,CEAB,ABCECEAB,5,11,401,191,7347410677,7347031057,7347374137,7347067597,2,2,2,2,68.15278475606888,45.43518090342766,56.79398282974827,85716.15266090471,85712.15266090471,85712.15266090471,85714.15266090471,85718.15266090471,85720.15266090471,1.0,-342864.61064361886,44083552941.92513,-2519115033584322.5,5.398221212380088e+19,82721,2991.152660904714,"(82721,82723,82727,82729)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,11,0,neutral_0,22.717613799259325,22.71756213074317,22.717608826066392,22.71756710416833,2.4733802874824893e-11,2.1557085640624267e-09,2.1804423669372513e-09,-4.3114171281248525e-09,0.9886565206905388,11.358796565949655,8.003748360822387,22.717603852641226,0.20000009438272667
36,88811,97841,9030,"(88811,88813,88817,88819)","(97841,97843,97847,97849)",CEAB,ABCE,CEABABCE,11,5,191,401,8690263237,8689944097,8690317417,8689889917,2,2,2,2,68.65637671314022,45.770895176074106,57.21363594460716,93220.89668699862,93216.89668699862,93216.89668699862,93218.89668699862,93222.89668699862,93224.89668699862,1.0,-372883.5867479945,52140813454.768425,-3240408920342799.0,7.551845620982484e+19,88811,4405.896686998618,"(88811,88813,88817,88819)",11,191,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,41,0,neutral_0,22.885469067709685,22.885432343176554,22.885475302253983,22.885426108364417,3.88712124547669e-11,1.8066226272651401e-09,1.8454938397199069e-09,-3.61324525453028e-09,0.9789372299066214,11.442727188921433,8.390926021635185,22.885481537066113,0.2000002373492158
37,97841,99131,1290,"(97841,97843,97847,97849)","(99131,99133,99137,99139)",ABCE,CEAB,ABCECEAB,5,11,401,11,9700064917,9699663217,9700057177,9699670957,2,2,2,2,68.98615303383812,45.9907562148292,57.48845462433366,98488.09184397163,98484.09184397163,98484.09184397163,98486.09184397163,98490.09184397163,98492.09184397163,1.0,-393952.36737588653,58199425390.39955,-3821300232784348.0,9.408814197546472e+19,97841,643.0918439716334,"(97841,97843,97847,97849)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,11,0,neutral_0,22.99539841490758,22.99535700195609,22.995397616974458,22.995357799921624,6.367231297075062e-13,1.6489416774453736e-09,1.649578400575081e-09,-3.297883354890747e-09,0.9996140085675919,11.497690924866733,6.467841330798605,22.995396819008924,0.2000001301937542
38,99131,101111,1980,"(99131,99133,99137,99139)","(101111,101113,101117,101119)",CEAB,CEAB,CEABCEAB,11,11,11,311,10023635029,10024436029,10024836541,10023234541,2,2,2,2,69.08483470112735,46.05638333315537,57.57060901714136,100119.70543563526,100115.70543563526,100115.70543563526,100117.70543563526,100121.70543563526,100123.70543563526,1.0,-400478.82174254104,60143732479.11023,-4014381850402252.0,1.004796819918689e+20,99131,984.70543563526,"(99131,99133,99137,99139)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,11,-2,cold_-2,23.02821164416065,23.028291552097738,23.028331504868955,23.028171688994714,1.4366876428168493e-08,1.2770556824609692e-08,1.5963196035588015e-09,0.0,0.0,11.51412180342827,6.893357563148691,23.028451367971982,0.20000180440261955
39,101111,109841,8730,"(101111,101113,101117,101119)","(109841,109843,109847,109849)",CEAB,ABCE,CEABABCE,11,5,311,221,11107161937,11106792397,11107214317,11106740017,2,2,2,2,69.39253931513521,46.26167392647642,57.827106620805814,105389.8198078289,105385.8198078289,105385.8198078289,105387.8198078289,105391.8198078289,105393.8198078289,1.0,-421559.2792313156,66642084694.75987,-4682264862255481.0,1.2336576242033834e+20,101111,4274.819807828899,"(101111,101113,101117,101119)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,41,0,neutral_0,23.13085595674961,23.130822685770973,23.130860672614634,23.130817969726806,2.2240227740909895e-11,1.4207668686811345e-09,1.4430070964220446e-09,-2.8415337373622694e-09,0.9845875825586341,11.565421324161163,8.360731130898937,23.13086538865879,0.20000019662350232
40,109841,116531,6690,"(109841,109843,109847,109849)","(116531,116533,116537,116539)",ABCE,CEAB,ABCECEAB,5,11,221,191,12801033517,12800540617,12800993377,12800580757,2,2,2,2,69.81833360325003,46.54554812661137,58.181940864930695,113140.78113132532,113136.78113132532,113136.78113132532,113138.78113132532,113142.78113132532,113144.78113132532,1.0,-452563.12452530133,76805018110.03877,-5793186492833163.0,1.638614111316384e+20,109841,3295.7811313253333,"(109841,109843,109847,109849)",5,221,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,11,0,neutral_0,23.272791748128025,23.272753242683205,23.272788612438795,23.272756378483347,9.832894733539323e-12,1.2411827928373565e-09,1.2510156875708957e-09,-2.4823655856747127e-09,0.9921400707990865,11.636388172986141,8.100701856678132,23.272785476638653,0.2000000784664987
41,116531,119291,2760,"(116531,116533,116537,116539)","(119291,119293,119297,119299)",CEAB,CEAB,CEABCEAB,11,11,191,11,13901571169,13902514489,13902986161,13901099521,2,2,2,2,70.06597274938498,46.71050148062109,58.38823711500304,117906.52435093524,117902.52435093524,117902.52435093524,117904.52435093524,117908.52435093524,117910.52435093524,1.0,-471626.0974037409,83411690887.1061,-6556521705344664.0,1.9326417138814452e+20,116531,1371.5243509352294,"(116531,116533,116537,116539)",11,191,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,11,-2,cold_-2,23.355267704436233,23.355335559212108,23.355369485736645,23.355233776184857,1.0359608873453934e-08,9.208541220626684e-09,1.15106765282725e-09,-6.203854594147708e-25,2.994251361190298e-17,11.677647423000607,7.224406915255609,23.355471268763893,0.20000151077315736
42,119291,122201,2910,"(119291,119293,119297,119299)","(122201,122203,122207,122209)",CEAB,ABCE,CEABABCE,11,5,11,401,14578678237,14578212697,14578695697,14578195237,2,2,2,2,70.2084469747496,46.80561867591355,58.50703282533158,120741.42627574148,120737.42627574148,120737.42627574148,120739.42627574148,120743.42627574148,120745.42627574148,1.0,-482965.70510296593,87470952094.6019,-7040911672513089.0,2.125324292594018e+20,119291,1446.4262757414836,"(119291,119293,119297,119299)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,41,0,neutral_0,23.402825903518938,23.40279397007301,23.40282710115766,23.40279277239461,1.4343860277915815e-12,1.096235698647073e-09,1.0976700846748645e-09,-2.192471397294146e-09,0.9986932448576145,11.701406565066314,7.27754227601983,23.402828298836056,0.2000001296314536
43,122201,135461,13260,"(122201,122203,122207,122209)","(135461,135463,135467,135469)",ABCE,ABCE,ABCEABCE,5,5,401,221,16555531021,16553469661,16553984989,16555015669,2,2,2,2,70.58974034220775,47.05994103802813,58.82484069011794,128665.0941437646,128661.0941437646,128661.0941437646,128663.0941437646,128667.0941437646,128669.0941437646,1.0,-514660.3765750584,99328238686.14284,-8520051451026858.0,2.740583053484751e+20,122201,6460.094143764596,"(122201,122203,122207,122209)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,warm_+2,23.529986083601532,23.529861563986913,23.529892694619303,23.5299549544266,8.721638112342189e-09,7.752567210926762e-09,9.690709014154263e-10,2.0679515313825692e-25,1.1855293149896714e-17,11.764968138023587,8.773553954534595,23.52979930417962,0.1999988357650786
44,135461,144161,8700,"(135461,135463,135467,135469)","(144161,144163,144167,144169)",ABCE,ABCE,ABCEABCE,5,5,221,101,19530430261,19528193221,19528752469,19529870989,2,2,2,2,71.08551837903462,47.3904505883927,59.23798448371366,139748.11418784672,139744.11418784672,139744.11418784672,139746.11418784672,139750.11418784672,139752.11418784672,1.0,-558992.4567513869,117177212494.35667,-1.091686297752334e+16,3.8140275329370666e+20,135461,4283.114187846717,"(135461,135463,135467,135469)",5,221,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,warm_+2,23.695239612365494,23.695125064549774,23.695153702119363,23.69521097602721,7.380676171880666e-09,6.5606010414660084e-09,8.200751304146576e-10,1.0339757656912846e-25,7.004614086921916e-18,11.847596896742733,8.362669085705113,23.69506779064192,0.19999893646918745
45,144161,157271,13110,"(144161,144163,144167,144169)","(157271,157273,157277,157279)",ABCE,CEAB,ABCECEAB,5,11,101,191,22673891137,22673209597,22673812477,22673288257,2,2,2,2,71.5334062599057,47.688933269082554,59.61116976449413,150577.61626138163,150573.61626138163,150573.61626138163,150575.61626138163,150579.61626138163,150581.61626138163,1.0,-602310.4650455265,136041711093.7594,-1.3656557708396496e+16,5.14092976289849e+20,144161,6412.616261381627,"(144161,144163,144167,144169)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,11,0,neutral_0,23.844479929304217,23.84444987049168,23.844476460109806,23.844453339778337,1.2035629880342375e-11,6.949697094597881e-10,7.070053393401305e-10,-1.3899394189195761e-09,0.9829766068081245,11.922233952898825,8.76617855017857,23.84447299082315,0.20000004265161644
46,157271,165701,8430,"(157271,157273,157277,157279)","(165701,165703,165707,165709)",CEAB,ABCE,CEABABCE,11,5,191,221,26061551557,26060956177,26061602137,26060905597,2,2,2,2,71.95115992961412,47.96742910324474,59.95929451642943,161435.1678015578,161431.1678015578,161431.1678015578,161433.1678015578,161437.1678015578,161439.1678015578,1.0,-645740.6712062312,156367880398.70276,-1.6828850002987398e+16,6.791920557742661e+20,157271,4160.167801557807,"(157271,157273,157277,157279)",11,191,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,41,0,neutral_0,23.983726944744937,23.983704099336077,23.983728885533107,23.983702158499803,3.76675208066251e-12,6.105900034795662e-10,6.143567555602287e-10,-1.2211800069591324e-09,0.9938687870743318,11.991858903285888,8.333551035388712,23.98373082636938,0.2000001085719713
47,165701,166841,1140,"(165701,165703,165707,165709)","(166841,166843,166847,166849)",ABCE,ABCE,ABCEABCE,5,5,221,101,27648380941,27645720541,27646385629,27647715829,2,2,2,2,72.12833062588845,48.08564195906071,60.10698629247458,166274.82297413427,166270.82297413427,166270.82297413427,166272.82297413427,166276.82297413427,166278.82297413427,1.0,-665099.2918965371,165883900510.47815,-1.8388210789991772e+16,7.643741232027637e+20,165701,569.8229741342657,"(165701,165703,165707,165709)",5,221,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,warm_+2,24.04283300772111,24.042736780458863,24.04276083770848,24.042808951339598,5.208573374084034e-09,4.629842999125364e-09,5.787303749586697e-10,-3.101927297073854e-25,2.9777129688792665e-17,12.021397258494916,6.347079133801587,24.042688666827743,0.19999911948536586
48,166841,171161,4320,"(166841,166843,166847,166849)","(171161,171163,171167,171169)",ABCE,ABCE,ABCEABCE,5,5,101,221,28559376481,28556672401,28557348409,28558700449,2,2,2,2,72.22558772462686,48.15047861317825,60.18803316890256,168991.99632845473,168987.99632845473,168987.99632845473,168989.99632845473,168993.99632845473,168995.99632845473,1.0,-675967.9853138189,171349768918.45874,-1.9304493008793376e+16,8.155762026305896e+20,166841,2146.9963284547266,"(166841,166843,166847,166849)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,warm_+2,24.075251142281715,24.07515645505965,24.075180127285503,24.075227470896532,5.043189387336602e-09,4.482835011010787e-09,5.603543763258149e-10,-1.0339757656912846e-25,1.025120896993862e-17,12.037606633780511,7.672290746341785,24.07510911144861,0.19999913474401035
49,171161,187631,16470,"(171161,171163,171167,171169)","(187631,187633,187637,187639)",ABCE,CEAB,ABCECEAB,5,11,221,311,32116952977,32116136557,32116854157,32116235377,2,2,2,2,72.5779210759589,48.38527737200111,60.481599223980005,179211.12244208288,179207.12244208288,179207.12244208288,179209.12244208288,179213.12244208288,179215.12244208288,1.0,-716844.4897683315,192699758421.70737,-2.3022626662602628e+16,1.031477691121344e+21,171161,8046.12244208288,"(171161,171163,171167,171169)",5,221,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,11,0,neutral_0,24.19264985779536,24.192624437252586,24.192646780910948,24.19262751420575,9.467429222548777e-12,4.89770103589576e-10,4.992375328121248e-10,-9.79540207179152e-10,0.9810362230395214,12.096319844796001,8.993069845897514,24.192643703957785,0.20000003318667028
50,187631,194861,7230,"(187631,187633,187637,187639)","(194861,194863,194867,194869)",CEAB,ABCE,CEABABCE,11,5,311,401,36563855077,36563133457,36563898457,36563090077,2,2,2,2,72.96695951989844,48.64463112385313,60.805795321875785,191216.0203202373,191212.0203202373,191212.0203202373,191214.0203202373,191218.0203202373,191220.0203202373,1.0,-764864.0812809492,219381398542.65643,-2.7966158635977348e+16,1.3368943891383703e+21,187631,3581.020320237294,"(187631,187633,187637,187639)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,41,0,neutral_0,24.322326023186754,24.322306287108063,24.322327209603618,24.322305100666377,1.4076144240059844e-12,4.3634372516936307e-10,4.3775133959336906e-10,-8.726874503387261e-10,0.99678444290927,12.161159064375155,8.1836822554793,24.322328396045307,0.20000008442694434
